"id","safra","y","VAR_1","VAR_2","VAR_3","VAR_4","VAR_5","VAR_6","VAR_7","VAR_8","VAR_9","VAR_10","VAR_11","VAR_12","VAR_13","VAR_14","VAR_15","VAR_16","VAR_17","VAR_18","VAR_19","VAR_20","VAR_21","VAR_22","VAR_23","VAR_24","VAR_25","VAR_26","VAR_27","VAR_28","VAR_29","VAR_30","VAR_31","VAR_32","VAR_33","VAR_34","VAR_35","VAR_36","VAR_37","VAR_38","VAR_39","VAR_40","VAR_41","VAR_42","VAR_43","VAR_44","VAR_45","VAR_46","VAR_47","VAR_48","VAR_49","VAR_50","VAR_51","VAR_52","VAR_53","VAR_54","VAR_55","VAR_56","VAR_57","VAR_58","VAR_59","VAR_60","VAR_61","VAR_62","VAR_63","VAR_64","VAR_65","VAR_66","VAR_67","VAR_68","VAR_69","VAR_70","VAR_71","VAR_72","VAR_73","VAR_74","VAR_75","VAR_76","VAR_77","VAR_78"
10097,"201402",0,84,0,5,3,47.23,631,NA,20.41,200,NA,NA,NA,18.39,NA,NA,NA,NA,NA,0,12,NA,0,NA,265.91,0,NA,106,0,NA,200,NA,0.133832912727673,0,163.28,NA,NA,NA,NA,91,0,NA,NA,NA,0,91.98,NA,NA,NA,NA,NA,NA,NA,400,NA,NA,NA,45,183,46.6,-0.0304781166421273,NA,NA,NA,1,621.96,NA,NA,NA,NA,NA,NA,-37,NA,NA,NA,94.87,NA,NA
10098,"201409",0,21,0,0,0,77.48,757,NA,57.27,800,233,NA,NA,64.46,435,106.05,NA,3000,NA,0,3,NA,0,46.79,309.93,0,293,690,0,9,3113.32,0,0.133832912727673,0,458.16,NA,0,9,NA,241,0,5.54,9,NA,1,242.88,9,NA,9,2.77,138.25,206,530.26,1300,800,NA,138.25,35,308,331.63,-0.30845333657335,0,NA,171.83,1,1651.68,5,-64,9,233.97,0,0,-5,0,0,276.5,646.77,0,0
10099,"201408",0,0,0,0,0,22.51,392,43.99,NA,1922.88,NA,60,NA,NA,NA,NA,NA,NA,NA,0,12,NA,0,NA,157.57,0,NA,NA,0,NA,1922.88,NA,0.090634138151029,0,NA,180,NA,NA,219.98,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1922.88,1922.88,NA,NA,26,107,NA,-0.411786729965823,NA,NA,NA,1,1968.03,NA,NA,NA,NA,NA,NA,154,NA,NA,NA,NA,NA,NA
10100,"201406",0,11,0,0,0,NA,225,14.99,NA,1000,NA,28.27,NA,NA,121,NA,NA,1500,NA,0,12,NA,0,NA,NA,0,1,6,0,0,1000,NA,0.0571981886428283,0,NA,197.89,NA,0,44.99,NA,0,NA,0,NA,0,NA,0,NA,0,0,66.07,121,NA,1400,1000,NA,66.07,44,NA,NA,-0.059298901120992,NA,NA,NA,1,964.22,NA,-23,0,NA,NA,0,28,0,0,NA,NA,NA,0
10101,"201401",0,0,0,0,0,69.67,382,80.85,86.45,500,NA,66.97,NA,NA,NA,102.47,NA,847,NA,0,9,NA,0,NA,237.72,0,NA,NA,0,NA,500,NA,0.090634138151029,0,214.89,181.95,NA,NA,269.88,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,239.94,1000,NA,NA,NA,43,236,NA,-0.059298901120992,NA,NA,NA,1,664.37,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA
10102,"201404",1,21,0,0,0,62.2,1373,NA,NA,3000,NA,NA,180,NA,1078,NA,12,NA,NA,0,12,NA,0,NA,435.4,6,714,268,9,7,3000,8,0.133832912727673,0,NA,NA,NA,7,NA,NA,1,NA,7,7,1,NA,7,0,7,3.96,197.99,321,NA,5370.89,4078.53,197.99,197.99,35,289,NA,-0.30845333657335,NA,NA,197.99,0,292,NA,-5,1,NA,NA,0,363,0,0,NA,NA,NA,0
10103,"201404",0,NA,NA,NA,NA,NA,2923,NA,NA,1296.82,NA,NA,NA,NA,327,NA,NA,NA,64,23,12,1112,39,NA,NA,0,26,NA,0,-1,1296.82,0,0.133832912727673,16,NA,NA,0,-3,NA,NA,0,0,-1,NA,0,NA,-1,NA,-3,0,209.58,327,NA,2296.82,1296.82,209.58,209.58,34,NA,NA,-0.30845333657335,0,NA,209.58,1,NA,NA,-172,-5,NA,NA,0,2230,0,0,419.16,NA,NA,0
10104,"201406",0,0,0,0,0,NA,222,101.14,66.26,300,NA,15.07,NA,NA,NA,NA,NA,NA,NA,0,6,NA,0,NA,NA,0,NA,NA,0,NA,300,NA,0.0571981886428283,0,528.05,105.49,NA,NA,569.92,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,300,300,NA,NA,44,NA,NA,-0.059298901120992,NA,NA,NA,1,724.18,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA
10105,"201409",0,6,0,0,0,NA,602,NA,NA,800,NA,NA,NA,49.99,NA,NA,NA,800,NA,0,10,NA,0,NA,NA,0,NA,482,0,NA,800,NA,0.133832912727673,0,NA,NA,NA,NA,NA,149,0,NA,NA,NA,0,149.98,NA,NA,NA,NA,NA,NA,NA,NA,1600,NA,NA,58,NA,43.38,0.357323965312407,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,602,NA,NA,NA,292.06,NA,NA
10106,"201404",0,0,0,0,0,69.96,1501,NA,NA,2454.88,292,54.57,258,53.18,367,46,49,7369.44,7,1,12,196,2,73.77,559.68,9,22,NA,10,4,2454.88,7,0.133832912727673,1,NA,382.05,0,4,NA,265,8,0,4,10,9,265.92,4,0,4,6.96,348.03,367,230,4297.24,4297.24,348.03,348.03,55,367,343.26,0.219380082347677,0,NA,348.03,0,351.78,7,-99,0,293.91,NA,0,40,0,0,1044.09,345.78,0,0
10107,"201412",0,16,0,0,0,NA,2392,14.99,25.98,1500,642,NA,431,2.62,1160,34.42,276,4300,76,30,12,1091,31,140.51,NA,9,791,306,10,6,3000,60,0.133832912727673,1,51.96,NA,3.19,4,59.99,12,7,6.38,6,21,10,18.34,9,659.81,4,NA,159.28,489,240.94,4200,3100,159.28,NA,48,NA,352.7,0.079926420595367,9.57,2926,159.28,0,1015.3,28,-106,4,917.19,12.15,0,57,0,0,318.56,338.56,271.41,0
10108,"201408",0,20,0,0,0,NA,3227,83.97,NA,2000,NA,41.41,NA,NA,NA,260.32,24,2400,42,20,12,1730,47,NA,NA,1,NA,NA,1,NA,2000,NA,0.133832912727673,27,NA,289.87,NA,NA,167.94,NA,0,NA,NA,NA,0,NA,NA,447.6,NA,NA,NA,NA,260.32,2000,2000,NA,NA,39,NA,NA,-0.231735369185606,NA,418,NA,1,1.54,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,NA
10109,"201411",1,16,0,0,0,NA,554,NA,NA,2628.47,NA,NA,NA,21.79,180,NA,NA,2628.47,NA,0,12,NA,0,NA,NA,0,13,523,0,23,2628.47,NA,0.090634138151029,0,NA,NA,NA,23,NA,108,0,11.74,23,NA,0,108.95,23,NA,23,11.74,293.42,180,NA,1500,4128.47,NA,293.42,55,NA,NA,0.219380082347677,NA,NA,NA,1,3600,NA,NA,16,NA,NA,2,554,2,2,586.84,NA,NA,2
10110,"201403",0,50,0,0,1,182.32,1001,15.99,9.19,500,803,42.21,NA,181.24,708,104.29,0,3000,NA,0,5,NA,0,359.95,442.59,0,526,301,0,12,500,0,0.133832912727673,0,45.98,202.68,NA,-78,15.99,537,7,NA,25,NA,8,541.99,25,0,-139,NA,159.28,512,228.92,2000,2000,159.28,NA,51,437,480.94,0.156301087833759,6.38,NA,159.28,0,155.43,22,-583,-139,810.03,9.57,0,59,0,1,NA,490.44,0,1
10111,"201405",1,44,0,0,1,89.74,432,69.41,NA,1529.34,NA,34.25,NA,NA,238,65.26,NA,1500,NA,0,12,NA,0,NA,573.94,0,-2,99,0,21,2029.34,NA,0.090634138151029,0,NA,239.75,0,21,694.1,NA,0,0,21,NA,0,NA,21,NA,21,1.87,93.3,238,280.67,2529.34,1529.34,93.3,93.3,72,461,NA,0.721630021341369,NA,NA,NA,1,321.07,NA,-36,-6,NA,NA,1,6,1,1,279.9,NA,NA,1
10112,"201405",0,0,0,0,0,56.97,1106,52.18,NA,180,NA,NA,392,NA,NA,NA,NA,NA,NA,0,6,NA,0,NA,284.85,0,NA,NA,1,NA,180,NA,0.133832912727673,0,NA,NA,NA,NA,260.91,NA,8,NA,NA,8,8,NA,NA,NA,NA,NA,NA,NA,NA,180,180,NA,NA,44,284,NA,-0.059298901120992,NA,NA,NA,0,1575.78,NA,NA,NA,NA,NA,NA,211,NA,NA,NA,NA,NA,NA
10113,"201403",1,NA,NA,NA,NA,NA,1178,NA,NA,1500,NA,NA,139,NA,277,NA,NA,NA,NA,0,12,NA,0,NA,NA,2,-2,NA,3,4,1500,0,0.133832912727673,0,NA,NA,9.36,4,NA,NA,1,0,4,3,1,NA,4,NA,2,0,155.92,277,NA,2300,2300,155.92,155.92,45,NA,NA,-0.0304781166421273,NA,NA,NA,0,NA,NA,NA,1,NA,NA,0,1178,0,0,155.92,NA,NA,0
10114,"201403",0,0,0,0,0,NA,786,NA,NA,1000,169,NA,NA,21.5,400,NA,NA,2100,NA,0,12,NA,0,16.99,NA,0,51,NA,0,2,1000,0,0.133832912727673,0,NA,NA,0,2,NA,88,1,1.29,2,NA,2,122.07,2,NA,2,0,64.74,400,NA,1300,1000,64.74,64.74,37,NA,161.55,-0.231735369185606,0,NA,64.74,1,NA,10,-170,2,169.99,0,0,555,0,0,258.96,175.48,0,0
10115,"201407",0,11,0,0,0,19.99,3489,144.63,185.39,2584.77,516,24.97,151,98.19,NA,19.99,47,3000,52,45,12,825,65,117.97,39.98,3,NA,NA,6,NA,2584.77,3,0.133832912727673,20,1176.85,72.95,NA,NA,559.86,520,8,NA,NA,8,9,521.83,NA,0,NA,NA,NA,NA,39.98,2584.77,2584.77,NA,NA,43,39,436.07,-0.059298901120992,NA,1254,NA,0,2506.64,12,NA,NA,518.77,NA,NA,-70,NA,NA,NA,509.21,0,NA
10116,"201405",0,77,0,1,3,92.43,1280,73.98,87.47,500,485,102.54,441,80.68,NA,37.49,NA,NA,NA,0,10,NA,0,143.04,360.94,5,NA,718,6,NA,500,NA,0.133832912727673,0,406.29,445.82,NA,NA,221.94,331,7,NA,NA,11,12,332.8,NA,NA,NA,NA,NA,NA,149.96,500,500,NA,NA,39,360,554.79,-0.231735369185606,NA,NA,NA,0,742.46,6,NA,NA,486.25,NA,NA,45,NA,NA,NA,722.94,0,NA
10117,"201411",0,18,0,0,0,32.38,428,103.62,NA,750,NA,21.66,NA,NA,211,66.58,NA,750,NA,0,6,NA,0,NA,64.77,0,129,254,0,0,1410,NA,0.090634138151029,0,NA,64.98,0,0,474.86,NA,0,0,0,NA,0,NA,0,NA,0,0,138.88,117,332.91,660,1410,138.88,152.06,32,64,NA,-0.354107585360257,NA,NA,NA,1,1095.06,NA,-32,0,NA,NA,0,107,0,0,277.76,NA,NA,0
10118,"201409",0,18,0,0,0,69.02,4747,83.97,23.99,1000,NA,52.18,NA,25.99,NA,67.98,NA,1000,67,33,12,1206,47,NA,289.86,0,NA,NA,0,NA,3000,NA,0.133832912727673,14,119.96,258.71,NA,NA,179.96,129,0,NA,NA,NA,0,129.97,NA,NA,NA,NA,NA,NA,135.97,NA,1000,NA,NA,60,243,0,0.357323965312407,NA,NA,NA,1,158.09,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,35.42,NA,NA
10119,"201404",0,0,0,0,0,28.7,408,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12,NA,0,NA,229.6,0,NA,NA,0,NA,1000,NA,0.090634138151029,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA,NA,57,152,NA,0.319424920164188,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,408,NA,NA,NA,NA,NA,NA
10120,"201402",0,21,0,0,0,114.75,4081,379.94,88.95,737.95,NA,54,NA,NA,NA,323.86,NA,4000,126,39,5,1969,54,NA,237.32,0,NA,NA,0,NA,737.95,NA,0.133832912727673,15,238.91,254,NA,NA,433.92,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,460.82,2213.85,2000,NA,NA,35,235,NA,-0.30845333657335,NA,NA,NA,1,700,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
10121,"201406",0,29,0,0,0,47.38,3460,NA,49.98,2000,560,73.96,153,25.99,NA,NA,107,NA,172,52,12,3719,58,181.94,236.93,4,NA,274,6,NA,2000,26,0.133832912727673,6,199.95,221.92,NA,NA,NA,129,8,NA,NA,7,11,129.97,NA,70,NA,NA,NA,NA,NA,2000,4000,NA,NA,41,236,92.25,-0.133343746407103,NA,NA,NA,0,1528.34,18,NA,NA,564.88,NA,NA,2,NA,NA,NA,83.95,0,NA
10122,"201404",0,38,0,0,1,55.48,3056,58.78,NA,800,362,NA,39,49.93,1486,NA,155,5599.99,61,36,5,2627,41,70.63,221.94,6,1304,360,8,10,3938.91,19,0.133832912727673,5,NA,NA,9.42,10,293.94,125,5,9.42,18,2,8,127.93,18,179.94,10,9.42,235.42,417,NA,5651.63,2317.2,235.42,235.42,60,221,173.37,0.357323965312407,14.13,1254,235.42,0,4670.74,23,-2044,10,562.08,11.43,0,202,0,0,470.84,116.15,198.24,0
10123,"201404",0,0,0,0,0,NA,1014,NA,NA,2000,599,NA,NA,NA,830,NA,0,7000,NA,0,12,NA,0,141.42,NA,0,463,NA,0,0,2000,0,0.133832912727673,0,NA,NA,0,0,NA,NA,9,0,2,NA,10,NA,4,0,0,NA,307.1,457,NA,3800,2000,307.1,NA,56,NA,72.63,0.242879678877368,0,NA,307.1,0,NA,29,-103,0,722.77,9.82,0,879,0,0,1228.4,3.83,120.55,0
10124,"201412",0,70,0,2,1,NA,1224,107.42,30.63,1000,NA,NA,431,NA,NA,NA,NA,NA,NA,0,12,NA,0,NA,NA,2,NA,69,4,NA,1000,NA,0.133832912727673,0,214.41,NA,NA,NA,751.94,NA,9,NA,NA,12,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,NA,NA,33,NA,NA,-0.354107585360257,NA,NA,NA,0,269.62,NA,NA,NA,NA,NA,NA,-92,NA,NA,NA,NA,NA,NA
10125,"201409",0,20,0,0,0,71.6,1839,17.99,25.99,2000,118,32.99,157,77.15,434,35.98,85,5000,9,5,12,279,11,54.97,319.39,7,133,747,9,2,4000,27,0.133832912727673,6,129.99,65.98,0,2,17.99,262,4,3.55,2,5,7,265.9,2,0,2,NA,177.74,434,55.98,1000,2000,177.74,NA,51,317,205.28,0.156301087833759,0,NA,177.74,0,1206.05,6,-25,2,119.94,0,0,72,0,0,177.74,228.58,0,0
10126,"201406",1,29,0,0,0,NA,767,NA,NA,950,37,NA,NA,NA,702,NA,0,1400,NA,0,12,NA,0,7.59,NA,0,430,604,0,11,950,0,0.133832912727673,0,NA,NA,6.89,NA,NA,NA,1,NA,11,NA,2,NA,31,0,NA,NA,NA,365,NA,2614.02,3314.02,NA,NA,43,NA,315.52,-0.059298901120992,0,NA,344.69,1,NA,5,-39,NA,37.97,4.42,0,767,0,1,NA,512.15,0,1
10127,"201403",1,NA,NA,NA,NA,NA,NA,NA,NA,1500,NA,NA,NA,NA,539,NA,NA,1500,NA,NA,12,NA,NA,NA,NA,NA,173,NA,NA,26,1500,0,0.133832912727673,NA,NA,NA,8.76,24,NA,NA,NA,0,26,NA,NA,NA,26,NA,-1,NA,109.4,539,NA,2000,1500,109.4,NA,31,NA,NA,-0.411786729965823,6.57,NA,109.4,0,NA,NA,-1,-1,NA,10.95,3,NA,3,5,109.4,NA,NA,5
10128,"201412",0,53,0,0,1,49.96,3326,NA,NA,3000,188,NA,1082,182.78,NA,NA,99,NA,66,30,12,1411,38,41.67,349.72,12,NA,987,12,NA,3000,21,0.133832912727673,8,NA,NA,NA,NA,NA,1103,7,NA,NA,37,10,1466.33,NA,299.94,NA,NA,NA,NA,NA,259.88,3000,NA,NA,58,235,204.01,0.357323965312407,NA,1254,NA,0,7470.03,7,NA,NA,291.69,NA,NA,443,NA,NA,NA,329.65,103.03,NA
10129,"201410",0,21,0,0,0,119.92,1898,NA,NA,1600,876,36.37,405,169.79,462,NA,230,5600,35,8,8,1082,14,221.88,119.92,12,400,132,12,7,3200,75,0.133832912727673,6,NA,157.92,6.84,7,NA,785,12,0,7,25,12,787.73,7,0,7,6.84,341.85,305,NA,5095.83,1600,341.85,341.85,38,117,616.14,-0.231735369185606,6.84,418,293.6025,0,1369.86,35,-322,7,884.62,0,0,168,0,0,683.7,617.04,0,0
10130,"201412",0,51,0,0,1,233.81,832,151.27,NA,1793.61,522,91.32,NA,362.85,NA,130.72,NA,1793.61,NA,0,12,NA,0,238.12,957.53,0,NA,35,0,NA,1793.61,NA,0.133832912727673,0,NA,224.96,NA,NA,1016.65,640,3,NA,NA,NA,4,715.55,NA,NA,NA,NA,NA,NA,305.62,NA,1793.61,NA,NA,39,792,778.11,-0.231735369185606,NA,NA,NA,1,0,15,NA,NA,526.11,NA,NA,118,NA,NA,NA,775.62,0,NA
10131,"201410",0,51,0,0,2,99.36,1050,NA,44.62,1000,317,42.52,NA,120.74,NA,NA,NA,NA,NA,0,12,NA,0,145.24,542.69,0,NA,856,0,NA,1000,NA,0.133832912727673,0,104.88,297.64,NA,NA,NA,445,5,NA,NA,NA,11,477.07,NA,NA,NA,NA,NA,NA,NA,NA,1000,NA,NA,54,425,324.65,0.219380082347677,NA,NA,NA,0,48.88,15,NA,NA,369.01,NA,NA,42,NA,NA,NA,648.13,47.14,NA
10132,"201410",1,0,0,0,0,52.38,701,NA,NA,1503.49,NA,NA,NA,225.28,NA,NA,NA,NA,NA,0,12,NA,0,NA,261.92,0,NA,NA,0,NA,1503.49,NA,0.133832912727673,0,NA,NA,NA,NA,NA,644,0,NA,NA,NA,0,650.2,NA,NA,NA,NA,NA,NA,NA,NA,1503.49,NA,NA,54,260,437.96,0.219380082347677,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,516,NA,NA,NA,419.56,NA,NA
10133,"201401",1,21,0,0,0,217.61,447,98.38,NA,2500,NA,NA,NA,NA,NA,83.45,NA,2500,NA,0,12,NA,0,NA,1165.13,0,NA,170,0,NA,2500,NA,0.090634138151029,0,NA,NA,NA,NA,326.93,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,267.32,5000,NA,NA,NA,46,835,NA,-0.016208722718011,NA,NA,NA,1,7264.16,NA,NA,NA,NA,NA,NA,181,NA,NA,NA,NA,NA,NA
10134,"201411",0,96,1,1,1,NA,4066,24.97,157.45,1000,454,NA,1214,58.96,607,249.99,87,NA,89,57,6,3503,77,218.42,NA,9,492,75,12,-2,1000,18,0.133832912727673,20,599.83,NA,0,-2,74.92,90,8,0,-2,20,11,93.96,-2,0,-2,NA,244.65,306,750,1000,1626.62,244.65,NA,39,NA,205.15,-0.231735369185606,0,NA,244.65,0,1108.31,12,-65,-2,459.53,0,0,1,0,0,489.3,275.25,0,0
10135,"201409",0,4,0,0,0,53.76,479,NA,NA,1000,NA,78.79,NA,NA,NA,59.36,NA,2497.01,NA,0,12,NA,0,NA,268.87,0,NA,254,0,NA,2000,NA,0.090634138151029,0,NA,548.83,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,207.48,NA,1000,NA,NA,55,267,NA,0.219380082347677,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA
10136,"201412",0,0,0,0,0,432.69,4901,NA,NA,2810,562,NA,1166,69.97,506,28.97,72,4810,51,22,12,1825,25,239.03,1233.15,8,140,NA,11,1,5115.35,24,0.133832912727673,3,NA,NA,0,1,NA,147,11,7.2,1,29,12,149.96,1,629.82,1,NA,360.22,506,57.94,2000,2810,360.22,NA,38,1224,247.56,-0.231735369185606,0,836,360.22,0,NA,15,-24,1,568.76,0,0,354,0,0,360.22,229.14,0,0
10137,"201408",0,0,0,0,0,NA,169,82.66,39.47,1947.05,NA,4.99,NA,NA,NA,NA,NA,NA,NA,0,12,NA,0,NA,NA,0,NA,NA,0,NA,5841.15,NA,0.0571981886428283,0,162.93,4.99,NA,NA,578.62,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1947.05,1947.05,NA,NA,37,NA,NA,-0.231735369185606,NA,NA,NA,1,1020.06,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA
10138,"201406",0,113,1,1,3,36.66,1524,NA,NA,480,710,NA,366,68.98,747,NA,50,200,10,1,4,381,2,153.44,109.98,6,616,289,11,NA,480,10,0.133832912727673,1,NA,NA,NA,NA,NA,316,7,NA,NA,9,12,316.98,39,0,NA,NA,NA,747,NA,1080,480,NA,NA,45,109,489.29,-0.0304781166421273,NA,836,NA,0,NA,24,NA,NA,714.81,NA,0,508,0,1,NA,889.86,0,1
10139,"201408",0,0,0,0,0,110.21,2483,NA,NA,1000,1647,NA,992,62.66,1129,NA,194,2400,133,33,12,1610,34,326.97,678.62,12,787,NA,12,-5,1000,36,0.133832912727673,1,NA,NA,0,-5,NA,283,12,0,-2,60,12,416.01,-1,0,-8,0,83.15,421,NA,2300,1300,83.15,83.15,49,459,766.65,0.079926420595367,0,5434,83.15,0,NA,59,-175,-11,2240.23,0,0,321,0,0,249.45,817.21,582.64,0
10140,"201401",0,16,0,0,0,210.28,462,58.87,95.13,1000,NA,46.79,NA,NA,334,89.99,NA,1340.91,NA,0,12,NA,0,NA,769.19,0,0,379,0,8,1000,0,0.090634138151029,0,529.54,140.37,0,8,374.64,NA,0,3.74,8,NA,0,NA,8,NA,8,7.48,187.11,334,239.96,2113.96,1274.94,187.11,187.11,46,601,NA,-0.016208722718011,0,NA,187.11,1,768.91,NA,-7,2,NA,NA,0,-48,0,0,374.22,NA,NA,0
10141,"201411",0,0,0,0,0,20.39,2006,65.17,26.78,1000,245,16.94,794,NA,259,NA,368,1000,68,17,12,1187,18,49.57,101.96,10,126,NA,12,0,1000,38,0.133832912727673,1,133.92,84.74,0,0,325.93,NA,7,0,0,31,8,NA,0,858.13,-2,NA,183.24,259,NA,902.18,1902.18,183.24,183.24,37,101,NA,-0.231735369185606,NA,1672,NA,0,1100.47,15,-272,-2,247.93,NA,0,43,0,0,1832.4,NA,0,0
10142,"201412",1,0,0,0,0,9.99,2546,9.99,33.56,1000,186,NA,238,30.28,NA,27.99,62,NA,32,20,12,618,34,39.08,19.99,7,NA,NA,8,NA,2000,14,0.133832912727673,14,234.92,NA,NA,NA,19.99,150,6,NA,NA,15,7,151.44,NA,0,NA,NA,NA,NA,139.97,NA,1000,NA,NA,46,19,218.47,-0.016208722718011,NA,418,NA,0,NA,12,NA,NA,247.59,NA,NA,0,NA,NA,NA,187.44,59.69,NA
10143,"201410",0,51,0,0,2,101.15,1031,NA,NA,2000,704,NA,NA,118.22,811,169.44,0,10000,NA,0,12,NA,0,167.38,505.79,0,434,466,0,30,6000,0,0.133832912727673,0,NA,NA,14.37,30,NA,650,6,14.37,30,NA,10,827.54,30,0,27,9.58,239.63,428,1355.52,5500,2000,239.63,239.63,67,504,742.22,0.648196909605187,14.37,NA,239.63,0,517.17,20,NA,23,957.92,20.23,6,255,6,7,718.89,1039.5,251.4,7
10144,"201404",0,99,3,3,1,41.38,2021,29.98,20.98,800,110,71.18,254,130.25,758,NA,32,1600,16,9,12,233,19,22.09,206.92,8,500,NA,12,22,800,0,0.133832912727673,10,41.96,275.91,8.52,22,95.95,375,7,8.52,22,16,11,380.34,22,0,22,5.68,142.11,419,NA,1800,800,142.11,142.11,43,205,178.82,-0.059298901120992,5.68,418,142.11,0,944.27,5,-33,20,110.47,5.1,3,14,3,3,426.33,257.95,0,3
10145,"201406",0,0,0,0,0,NA,2657,150,NA,1000,NA,NA,NA,68.76,418,NA,NA,1000,5,5,12,303,7,NA,NA,0,106,NA,0,3,1000,0,0.133832912727673,2,NA,NA,NA,3,750,343,0,NA,3,NA,0,343.84,3,NA,3,NA,109.75,418,NA,1500,1000,109.75,NA,44,NA,146.56,-0.059298901120992,NA,NA,109.75,1,1819.86,NA,-5,3,NA,NA,0,248,0,0,NA,219.82,NA,0
10146,"201402",0,0,0,0,0,NA,1250,NA,NA,900,NA,NA,195,NA,399,34.99,NA,2000,NA,0,12,NA,0,NA,NA,3,39,NA,5,8,900,0,0.133832912727673,0,NA,NA,NA,8,NA,NA,0,3.86,8,4,0,NA,8,NA,8,NA,192.78,399,69.99,3700,NA,192.78,192.78,32,NA,NA,-0.354107585360257,NA,NA,192.78,1,NA,NA,-21,8,NA,NA,0,349,0,0,192.78,NA,NA,0
10147,"201410",0,11,0,0,0,NA,218,44.26,20.93,1464.41,NA,24,NA,NA,NA,NA,NA,NA,NA,0,12,NA,0,NA,NA,0,NA,NA,0,NA,1464.41,NA,0.0571981886428283,0,146.51,168,NA,NA,221.33,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1464.41,NA,NA,24,NA,NA,-0.411786729965823,NA,NA,NA,1,94.35,NA,NA,NA,NA,NA,NA,-55,NA,NA,NA,NA,NA,NA
10148,"201404",0,21,0,0,0,72.6,1943,37.96,NA,800,331,52,NA,69.31,NA,23.69,151,NA,28,13,10,701,17,66.53,325.75,4,NA,752,6,NA,800,10,0.133832912727673,4,NA,260,NA,NA,77.96,240,7,NA,NA,NA,10,241.58,NA,41.3,NA,NA,NA,NA,36.38,800,800,NA,NA,39,323,174.97,-0.231735369185606,NA,NA,NA,0,397.21,10,NA,NA,332.71,NA,NA,167,NA,NA,NA,192.72,0,NA
10149,"201407",1,80,0,1,1,NA,296,89.94,110.45,1500,NA,NA,NA,NA,NA,187.06,NA,142.56,NA,0,12,NA,0,NA,NA,0,NA,160,0,NA,1642.56,NA,0.090634138151029,0,411.9,NA,NA,NA,243.52,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,631.53,1785.12,1500,NA,NA,47,NA,NA,0.079926420595367,NA,NA,NA,1,1343.8,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA
10150,"201411",0,14,0,0,0,66.64,1567,63.98,99.63,1000,481,18.99,260,48.15,192,NA,10,2000,2,3,7,99,4,145.11,199.92,5,4,890,7,3,2000,4,0.133832912727673,1,243.92,37.98,NA,3,191.95,144,6,7.04,3,5,9,144.45,3,0,3,10.56,176.2,192,NA,600,2200,NA,176.2,35,199,285.69,-0.30845333657335,NA,NA,NA,0,920.59,17,-1,1,485.75,NA,0,21,0,0,352.4,318.28,0,0
10151,"201411",0,0,0,0,0,20.88,571,NA,NA,900,NA,NA,NA,81.32,179,NA,NA,3542.56,NA,0,12,NA,0,NA,167.04,0,0,NA,0,-3,900,NA,0.090634138151029,0,NA,NA,NA,-3,NA,350,0,0,-3,NA,0,446.93,-3,NA,-3,0,59.19,179,NA,535.12,3650,NA,59.19,35,105,NA,-0.30845333657335,NA,NA,NA,1,NA,NA,-27,-6,NA,NA,0,271,0,0,295.95,NA,NA,0
10152,"201401",1,174,3,1,1,36.32,383,51.38,85.73,902.18,NA,29.99,NA,NA,NA,119.35,NA,902.18,NA,0,12,NA,0,NA,254.24,0,NA,NA,0,NA,902.18,NA,0.090634138151029,0,499.31,89.99,NA,NA,256.92,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,683.12,1804.36,NA,NA,NA,43,178,NA,-0.059298901120992,NA,NA,NA,1,971,NA,NA,NA,NA,NA,NA,-43,NA,NA,NA,NA,NA,NA
